EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_ACCURACY
73	18:55:03	4	0.0125	1.0060413603084843	0.1404055655002594		0.972
74	18:56:59	5	0.0125	0.9921974247839392	0.13840341567993164		0.9701
75	18:58:54	6	0.0125	0.9748468613188441	0.13464896380901337		0.9732
76	19:00:52	1	0.0063	0.9873947763879125	0.1332748383283615		0.9738
77	19:02:44	0	0.0063	0.9602150853232639	0.12876684963703156		0.9762
78	19:05:12	1	0.0063	0.9577331909028495	0.1293654888868332		0.9756
79	19:07:08	2	0.0063	0.9453145541941247	0.12836770713329315		0.9738
80	19:09:03	0	0.0063	0.9604217061473103	0.12802071869373322		0.9811
81	19:11:22	1	0.0063	0.9663247801472501	0.12496016174554825		0.9762
82	19:13:17	2	0.0063	0.9669429122093247	0.1272447407245636		0.975
83	19:15:12	3	0.0063	0.9570913341277983	0.12572388350963593		0.978
