EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_ACCURACY
1	17:02:31	0	0.1000	4.771447742973886	4.53377628326416		0.0915
2	17:10:57	0	0.1000	4.428666586992217	4.380581378936768		0.1098
3	17:19:32	0	0.1000	4.305390344945396	4.282564163208008		0.1134
4	17:28:04	0	0.1000	4.221195655915795	4.20939302444458		0.1244
5	17:36:34	0	0.1000	4.154732267100637	4.150514602661133		0.1262
6	17:45:04	0	0.1000	4.0992881360868125	4.101992607116699		0.1323
7	17:53:37	0	0.1000	4.050985885015348	4.054569244384766		0.1341
8	18:02:07	0	0.1000	4.008683390268465	4.012099742889404		0.1463
9	18:10:38	0	0.1000	3.9697608047578394	3.9749205112457275		0.1555
10	18:19:10	0	0.1000	3.9343278798824404	3.938364028930664		0.1598
11	18:27:40	0	0.1000	3.9015647032202745	3.90836501121521		0.1671
12	18:36:12	0	0.1000	3.8705686615734565	3.877373695373535		0.1695
13	18:44:38	1	0.1000	3.842826990034522	3.849215269088745		0.1665
14	18:53:06	0	0.1000	3.8151142620458836	3.821552276611328		0.1805
15	19:01:38	1	0.1000	3.7899249742089247	3.797271490097046		0.1799
16	19:10:02	2	0.1000	3.765474196643364	3.7724292278289795		0.1799
17	19:18:32	3	0.1000	3.7422747179357017	3.7506179809570312		0.1799
18	19:27:01	0	0.1000	3.719712455563429	3.727602005004883		0.186
19	19:35:33	0	0.1000	3.698498581444345	3.705615997314453		0.1945
20	19:44:09	0	0.1000	3.677541429473133	3.6854867935180664		0.1988
21	19:52:36	1	0.1000	3.6576684328404867	3.664632558822632		0.1976
22	20:01:03	0	0.1000	3.638542075971278	3.644658088684082		0.2024
23	20:09:34	0	0.1000	3.6201472021893757	3.6231541633605957		0.2049
24	20:18:27	0	0.1000	3.601666513303431	3.6084234714508057		0.2049
25	20:26:59	0	0.1000	3.5849335112222813	3.5879013538360596		0.2073
26	20:35:26	0	0.1000	3.5681770396814114	3.571032762527466		0.214
27	20:44:01	0	0.1000	3.5514019735848033	3.557774782180786		0.222
28	20:52:34	1	0.1000	3.5353472176993765	3.5381007194519043		0.2213
29	21:01:03	0	0.1000	3.5198850336307435	3.524510383605957		0.2262
30	21:09:25	0	0.1000	3.504926260273631	3.507225513458252		0.2262
31	21:17:32	0	0.1000	3.48997743513526	3.4938571453094482		0.228
32	21:25:37	0	0.1000	3.4752458225808494	3.480839967727661		0.2299
33	21:33:43	0	0.1000	3.461142917260891	3.4627418518066406		0.2348
34	21:41:49	0	0.1000	3.447655414255654	3.4520583152770996		0.2366
35	21:49:54	0	0.1000	3.4335222688535363	3.4350690841674805		0.2415
36	21:58:01	0	0.1000	3.420859643657033	3.4239463806152344		0.2415
37	22:06:05	0	0.1000	3.4081097740080297	3.40794038772583		0.2445
38	22:14:10	1	0.1000	3.395124083263118	3.398087978363037		0.2421
39	22:22:13	0	0.1000	3.382707264597823	3.3830342292785645		0.2494
40	22:30:20	0	0.1000	3.370525708780056	3.3707873821258545		0.25
